,binary__offer_expiration,ordinal__income_range,ordinal__no_visited_cold_drinks,binary__travelled_more_than_15mins_for_offer,ordinal__restaur_spend_less_than20,nominal__marital_status,nominal__restaurant_type,ordinal__age,binary__prefer_western_over_chinese,binary__travelled_more_than_25mins_for_offer,ordinal__no_visited_bars,binary__gender,nominal__car,binary__restuarant_same_direction_house,binary__cooks_regularly,nominal__customer_type,ordinal__qualif,binary__is_foodie,ordinal__no_take_aways,nominal__job_industry,binary__restuarant_opposite_direction_house,binary__has_children,ordinal__type_of_rest_rating,interval__temperature,ordinal__restaur_spend_greater_than20,interval__travel_time,interval__season,ordinal__dest_distance,binary__prefer_home_food,nominal__pref_profile,nominal__biz_type,nominal__spend_id,nominal__direction,nominal__extra_travel,nominal__circumstance,target
15509,1,8,1,0,3,0,2,3,1,0,1,1,0,0,1,3,2,1,4,5,1,0,3,67,2,14,2,1,0,7,5,13,2,0,36,
15510,1,8,1,0,2,0,3,4,1,0,0,0,0,1,1,0,3,1,3,5,0,1,3,89,1,18,2,1,0,7,7,7,1,0,1,
15511,1,5,3,1,3,1,0,5,1,1,2,0,0,0,0,0,4,0,2,4,1,0,0,40,3,18,1,0,1,10,1,18,2,3,12,
15512,0,2,1,0,2,1,2,7,0,0,0,1,0,0,1,3,4,0,2,2,1,0,2,89,2,22,2,1,1,9,4,12,2,0,36,
15513,1,0,4,1,1,1,3,7,1,1,0,1,0,0,0,3,5,0,2,0,1,0,2,89,1,7,2,0,0,2,7,6,2,3,44,
15514,1,4,0,1,3,0,4,0,1,1,0,0,0,0,0,0,4,1,4,7,1,0,2,67,3,7,2,0,0,6,9,18,2,3,12,
15515,0,0,0,1,1,1,2,2,1,0,2,0,0,1,0,0,2,1,2,3,0,0,3,67,1,14,3,0,0,6,4,6,1,2,7,
15516,1,2,0,0,2,1,2,6,0,0,2,1,0,1,0,0,2,0,3,21,0,0,1,89,2,18,2,2,1,8,5,12,1,0,1,
15517,0,5,4,1,4,0,1,3,1,1,2,0,0,0,0,0,4,0,3,5,1,1,0,40,1,7,2,0,0,2,2,9,2,3,12,
15518,0,4,2,1,2,0,2,2,1,0,0,0,0,0,1,0,4,1,2,5,1,1,2,89,2,10,2,1,0,7,4,12,2,2,8,
15519,1,1,1,1,2,2,4,5,1,0,0,0,0,0,1,0,1,1,1,2,1,1,0,67,3,10,1,1,1,15,9,17,2,2,8,
15520,1,8,2,0,3,0,0,3,1,0,1,0,0,0,1,3,5,1,3,5,1,1,4,67,3,7,2,0,1,15,1,18,2,0,36,
15521,1,1,4,1,4,2,0,4,0,0,0,1,0,1,1,1,5,1,4,3,0,1,0,40,2,22,2,2,0,5,1,14,1,2,19,
15522,1,4,2,0,2,3,0,2,1,0,2,1,0,0,0,2,4,0,2,13,1,0,3,89,2,18,1,1,1,10,1,12,2,0,26,
15523,0,6,0,1,2,0,2,3,1,0,0,0,0,0,1,1,4,0,2,5,1,1,1,67,0,14,2,1,1,11,4,2,2,2,20,
15524,1,8,0,0,2,1,0,1,0,0,2,1,0,0,1,3,4,1,2,3,1,0,3,89,3,10,2,1,1,13,1,17,2,0,36,
15525,0,4,2,0,2,0,4,1,0,0,0,1,0,1,1,0,3,1,2,0,0,1,0,89,2,10,2,2,1,13,8,12,1,0,1,
15526,0,4,1,1,2,0,4,7,1,0,0,1,0,0,1,1,4,0,3,17,1,1,2,89,1,7,2,1,0,3,8,7,2,2,20,
15527,0,8,1,0,2,1,4,3,0,0,3,1,0,0,0,1,4,1,2,8,0,0,1,89,1,18,2,2,0,4,8,7,0,0,14,
15528,0,5,1,1,1,0,1,3,1,0,0,1,0,0,0,2,5,1,2,0,1,1,0,89,1,10,2,1,0,6,2,6,2,2,31,
15529,0,6,3,0,3,3,1,2,1,0,0,1,0,1,0,0,2,1,1,2,1,0,1,67,2,10,3,1,1,14,2,13,3,0,3,
15530,0,6,0,0,2,0,2,2,1,0,2,0,0,1,1,0,4,0,2,5,0,0,1,89,1,14,2,0,0,3,4,7,1,0,1,
15531,0,1,4,0,2,3,1,1,0,0,2,1,0,1,1,0,4,0,4,7,0,0,2,67,1,10,2,0,0,1,2,7,1,0,1,
15532,0,3,2,0,2,1,4,2,0,0,3,0,0,0,1,0,5,1,3,8,1,0,4,89,1,14,2,1,0,5,8,7,2,0,2,
15533,0,6,2,1,2,0,2,5,1,0,1,1,0,0,0,0,5,0,3,7,1,1,2,40,0,7,2,2,0,2,4,2,2,2,8,
15534,0,3,2,1,2,0,3,3,1,0,0,1,0,0,0,3,3,1,2,0,1,1,3,89,2,18,2,1,1,14,6,12,2,2,41,
15535,1,1,4,1,4,0,1,4,1,0,0,0,0,0,0,0,5,0,3,5,1,1,2,89,1,10,2,0,1,10,3,9,2,2,8,
15536,0,1,1,1,2,3,4,1,0,0,2,0,0,0,0,3,2,1,2,23,1,0,0,89,0,14,2,1,1,12,8,2,2,2,41,
15537,0,7,0,1,2,0,4,7,1,0,0,0,0,0,0,0,4,1,1,17,1,1,0,89,1,18,2,1,1,14,8,7,2,2,8,
15538,0,1,3,1,2,1,1,7,0,1,0,1,0,0,0,0,5,0,2,0,1,0,0,40,0,7,2,0,0,0,2,2,2,3,12,
15539,0,6,3,0,2,0,4,5,0,0,1,1,0,0,0,3,5,1,4,5,1,1,1,89,1,18,2,0,0,4,8,7,2,0,36,
15540,1,1,3,1,4,0,1,7,1,0,1,1,0,0,0,1,4,0,3,13,1,1,4,67,1,18,3,1,1,10,3,9,2,2,20,
15541,1,3,0,1,3,3,4,1,0,0,2,0,0,1,1,1,5,0,2,5,1,1,1,89,1,7,2,1,0,1,9,8,3,2,21,
15542,1,3,0,1,2,0,0,3,0,0,0,1,0,0,0,2,2,0,2,4,1,1,1,89,2,22,2,1,1,8,1,12,2,2,31,
15543,0,7,0,1,1,0,2,5,1,0,1,0,0,0,0,2,4,0,2,0,1,0,1,89,1,10,2,1,0,2,4,6,2,2,31,
15544,1,2,2,1,2,0,2,3,0,1,0,0,0,0,0,0,4,0,3,7,0,0,2,89,3,18,2,2,0,0,5,17,0,3,10,
15545,1,2,0,1,2,0,0,7,0,1,0,1,0,0,0,0,3,1,1,1,1,1,0,67,0,7,2,0,1,12,1,2,2,3,12,
15546,0,5,3,1,2,0,4,3,1,0,1,1,0,0,1,0,5,1,3,5,1,1,2,89,0,14,2,1,0,7,8,2,2,2,8,
15547,1,0,0,0,2,1,0,1,0,0,2,1,0,0,0,3,1,1,3,0,1,0,4,67,1,10,2,1,0,4,1,7,2,0,36,
15548,1,5,3,1,3,0,1,5,0,0,2,1,0,0,1,3,4,0,3,7,1,1,3,89,2,14,2,1,0,1,3,13,2,2,41,
15549,1,3,3,1,1,2,2,6,0,0,2,0,0,0,1,3,2,0,1,17,1,0,4,67,1,18,3,2,0,1,5,6,2,2,41,
15550,0,4,2,0,3,0,1,3,0,0,1,1,0,1,0,0,2,0,3,13,0,1,0,89,1,7,2,0,0,0,2,8,1,0,1,
15551,1,0,3,1,2,1,4,0,0,0,0,0,0,0,0,3,2,1,3,3,1,0,3,40,0,18,3,1,1,12,9,2,2,2,41,
15552,1,4,3,0,3,1,0,0,1,1,4,1,0,0,0,0,4,0,3,3,1,1,1,89,1,7,2,0,0,2,1,8,2,1,5,
15553,1,2,1,1,3,0,2,4,1,0,0,1,0,0,1,0,2,0,3,13,1,1,4,67,1,10,1,1,1,11,5,8,2,2,8,
15554,1,2,0,1,0,1,1,0,0,0,0,0,0,0,1,1,2,1,1,3,1,0,1,40,0,22,1,1,0,5,3,0,2,2,20,
15555,0,6,1,1,2,0,1,4,0,0,1,0,0,1,1,0,4,1,3,4,0,1,1,40,2,10,2,2,0,5,2,12,1,2,7,
15556,1,3,1,1,2,0,3,7,1,0,2,1,0,0,0,1,4,0,3,6,1,0,2,89,1,10,2,1,0,2,7,7,2,2,20,
15557,0,1,1,0,2,1,1,2,1,0,0,1,0,0,1,0,2,0,2,1,1,1,2,40,1,18,2,2,1,11,2,7,2,0,2,
15558,0,8,1,0,2,0,2,3,0,0,2,0,0,0,1,3,2,0,3,21,1,1,0,89,3,18,2,2,0,1,4,17,2,0,36,
15559,1,3,2,0,3,2,0,4,1,1,0,0,0,0,1,1,4,1,2,3,1,0,3,67,0,10,2,2,1,15,1,3,2,1,17,
15560,0,0,0,0,1,0,1,4,1,0,0,1,0,0,1,1,2,1,3,0,1,1,0,40,1,22,2,1,1,15,2,6,2,0,46,
15561,1,8,2,0,2,1,4,1,0,0,2,1,2,0,1,2,2,1,1,2,1,0,4,40,0,18,3,1,1,13,9,2,2,0,26,
15562,1,1,3,1,2,1,4,7,1,0,0,1,0,0,0,0,5,1,2,0,1,0,1,89,0,7,3,1,0,6,9,2,2,2,8,
15563,0,6,2,0,3,0,3,3,1,0,2,0,0,1,0,0,4,1,3,2,0,0,0,89,3,7,2,0,1,14,6,18,1,0,1,
15564,1,1,3,0,2,1,0,7,0,0,0,1,0,0,1,0,5,1,2,0,1,0,3,67,0,7,2,0,1,13,1,2,2,0,2,
15565,1,2,0,1,2,0,3,1,1,0,0,0,0,0,0,2,2,0,2,13,1,0,0,67,1,18,2,2,1,10,7,7,2,2,31,
15566,1,1,2,0,1,2,4,3,0,0,0,1,0,0,0,0,2,1,3,3,1,1,1,89,3,22,2,1,0,4,9,16,2,0,2,
15567,1,4,0,0,3,3,2,1,1,0,1,1,0,0,1,3,4,1,2,3,1,0,0,89,2,18,2,2,0,7,5,13,2,0,36,
15568,1,8,2,1,4,0,3,5,0,0,1,0,0,0,0,3,5,0,2,18,1,1,4,89,0,10,1,1,0,0,7,4,2,2,41,
15569,1,5,3,1,3,0,3,5,0,1,2,0,0,0,1,1,4,0,3,7,1,1,0,67,2,7,1,0,0,1,7,13,2,3,22,
15570,1,3,1,1,2,0,2,6,0,1,1,1,0,0,1,2,2,1,2,2,1,1,4,67,0,7,3,0,0,5,5,2,2,3,32,
15571,1,1,4,0,2,3,1,0,1,0,1,0,0,0,0,0,2,1,3,3,1,0,3,89,1,22,2,1,0,6,3,7,2,0,2,
15572,1,1,2,1,2,3,0,3,1,0,2,1,0,0,0,0,0,0,3,5,1,0,2,67,1,18,1,0,0,2,1,7,2,2,8,
15573,0,1,1,0,2,1,2,1,1,0,2,0,0,0,0,3,4,0,2,2,1,0,0,89,1,18,1,1,1,10,4,7,2,0,36,
15574,0,2,1,0,1,3,0,1,1,0,0,1,0,0,0,0,2,0,2,23,1,0,2,89,2,10,2,0,0,2,0,11,2,0,2,
15575,1,2,4,1,0,3,0,2,0,0,0,0,0,1,0,3,5,0,2,15,0,0,3,89,3,18,2,1,0,0,1,15,1,2,40,
15576,1,4,2,1,1,1,4,1,1,0,1,0,0,1,1,0,4,1,2,0,0,0,1,40,1,22,2,2,1,15,9,6,1,2,7,
15577,0,6,2,1,2,0,4,6,1,0,1,0,0,0,1,1,4,1,2,13,1,1,1,89,1,14,3,1,1,15,8,7,2,2,20,
15578,1,1,1,1,2,0,2,6,1,0,0,0,0,0,1,3,2,0,3,0,1,0,2,89,1,22,2,1,0,3,5,7,2,2,41,
15579,0,2,1,1,2,3,2,1,0,0,3,0,0,1,1,0,2,0,3,0,1,0,0,89,1,18,3,2,1,9,4,7,3,2,9,
15580,0,2,0,0,2,1,2,3,1,0,0,1,0,0,0,2,1,1,2,0,1,0,0,89,1,18,2,2,1,14,4,7,2,0,26,
15581,1,1,1,1,2,3,1,3,1,0,0,0,0,1,1,0,4,1,2,2,0,0,4,67,0,7,2,0,1,15,3,2,1,2,7,
15582,1,7,2,1,1,1,2,2,1,0,0,1,0,0,0,3,2,1,3,0,1,0,1,89,0,22,1,1,0,6,5,1,2,2,41,
15583,1,0,4,1,4,1,3,0,1,0,0,0,0,0,1,3,2,0,4,3,1,0,2,89,1,22,1,1,0,3,7,9,2,2,41,
15584,0,4,2,1,3,3,3,7,1,0,0,0,0,0,1,3,3,0,3,16,1,1,4,89,2,14,2,1,0,3,6,13,2,2,41,
15585,0,2,2,0,1,1,4,1,0,0,1,0,0,0,1,0,2,0,2,2,1,0,0,67,2,22,1,1,1,9,8,11,2,0,2,
15586,1,2,1,0,1,0,4,1,0,0,0,1,0,0,0,1,2,0,2,0,1,1,4,89,1,14,3,1,1,8,9,6,2,0,46,
15587,0,2,3,1,3,1,4,3,0,0,1,1,0,0,0,0,4,1,1,13,1,0,2,40,2,7,3,2,0,4,8,13,2,2,8,
15588,0,6,2,0,2,0,2,5,1,0,1,1,0,1,0,0,5,0,3,7,0,1,2,67,0,22,3,2,0,2,4,2,1,0,1,
15589,1,4,0,1,1,1,0,1,0,1,0,0,0,0,1,0,5,0,2,5,1,0,3,67,0,22,3,0,1,9,1,1,2,3,12,
15590,1,8,1,0,2,0,0,1,0,0,2,0,0,0,1,0,5,1,3,5,1,0,3,40,1,10,1,2,1,13,1,7,2,0,2,
15591,0,4,2,1,2,1,3,4,0,0,3,1,0,0,1,3,3,1,3,23,1,0,1,89,3,18,2,1,0,5,6,17,2,2,41,
15592,0,1,4,1,2,2,1,5,1,0,0,0,0,0,1,3,4,0,1,1,1,1,0,89,0,14,2,1,1,11,2,2,2,2,41,
15593,0,1,0,1,3,1,1,7,0,0,0,0,0,0,1,2,3,1,1,9,1,1,0,89,0,18,3,1,0,5,2,3,2,2,31,
15594,1,3,1,0,1,1,0,7,0,0,1,1,0,0,1,0,1,0,1,7,1,0,2,89,2,10,2,1,1,9,1,11,2,0,2,
15595,1,7,3,0,1,0,4,3,1,0,0,1,0,0,0,3,3,0,3,3,1,1,2,89,1,22,3,1,1,10,9,6,2,0,36,
15596,1,2,2,1,2,1,3,1,0,0,1,0,0,0,1,2,2,0,2,5,1,0,2,40,1,18,2,2,1,9,7,7,2,2,31,
15597,1,7,2,0,3,0,1,5,0,0,2,1,0,1,0,2,2,0,3,1,0,0,1,89,2,22,3,2,1,8,3,13,1,0,25,
15598,1,2,2,0,2,1,0,3,0,0,0,1,0,1,1,0,1,1,2,8,0,0,1,67,2,10,2,2,0,5,1,12,1,0,1,
15599,0,7,1,1,3,1,4,0,1,1,0,0,0,0,0,0,1,1,2,3,1,0,3,40,3,14,1,2,0,6,8,18,2,3,12,
15600,1,2,3,0,2,3,0,4,1,0,0,1,0,0,0,0,5,0,2,9,0,1,2,89,0,22,2,1,1,10,1,2,0,0,0,
15601,0,4,0,1,2,1,3,1,0,0,0,0,0,0,1,0,1,1,3,0,0,0,4,89,1,7,2,0,0,5,6,7,0,2,6,
15602,1,1,2,1,2,3,0,2,1,1,0,1,0,0,1,0,1,0,1,4,1,0,1,40,0,18,2,0,0,3,1,2,2,3,12,
15603,0,3,4,0,4,1,1,2,0,0,4,0,0,1,0,1,1,1,4,0,0,0,2,89,4,7,2,0,1,12,2,24,1,0,15,
15604,0,2,1,0,3,1,1,3,1,0,1,1,0,1,1,0,1,1,1,7,0,0,1,67,0,18,2,2,1,15,2,3,1,0,1,
15605,1,2,0,0,1,1,4,3,1,0,1,0,0,0,1,0,1,0,2,5,1,0,4,67,0,14,2,1,0,3,9,1,2,0,2,
15606,1,2,2,1,2,2,3,6,1,0,0,1,0,0,1,0,4,1,2,6,1,1,3,67,2,22,2,2,1,15,7,12,2,2,8,
15607,0,1,2,0,3,1,3,0,1,0,4,1,0,0,1,0,4,0,1,3,1,0,0,67,4,14,2,1,0,3,6,23,2,0,2,
15608,1,4,1,0,2,0,3,2,0,0,0,0,0,0,0,0,4,1,1,7,1,1,4,89,1,10,2,2,0,4,7,7,2,0,2,
15609,1,8,4,1,4,0,2,2,0,0,0,0,0,0,0,1,4,0,3,21,1,1,2,67,2,7,2,0,1,8,5,14,2,2,20,
15610,0,3,1,0,2,0,4,7,0,0,0,1,0,0,1,3,4,1,2,0,1,1,3,89,2,18,2,1,1,13,8,12,2,0,36,
15611,1,2,1,1,2,3,0,2,0,0,1,1,0,1,1,2,1,0,2,8,0,0,2,40,2,7,2,0,1,9,1,12,1,2,30,
15612,1,3,1,1,2,0,2,6,0,0,0,1,0,0,0,1,2,0,1,22,1,1,4,67,1,18,2,1,1,8,5,7,2,2,20,
15613,0,3,0,1,3,3,2,1,1,1,0,1,0,0,1,3,2,1,2,0,1,1,3,67,2,7,2,0,0,7,4,13,2,3,44,
15614,1,2,4,0,4,0,2,1,0,0,0,1,0,0,0,3,2,0,2,3,1,1,2,40,2,10,2,1,0,0,5,14,2,0,36,
15615,0,7,1,1,1,1,4,1,1,1,2,1,0,1,0,2,4,1,1,6,1,0,0,40,1,7,2,2,1,14,8,6,3,3,33,
15616,1,5,1,1,3,3,0,2,1,0,2,1,0,1,0,1,5,1,2,5,0,0,0,40,2,7,2,2,1,14,1,13,1,2,19,
15617,0,1,3,1,4,0,4,7,0,0,3,0,0,0,1,1,3,0,3,7,1,1,3,89,4,10,2,1,1,9,8,24,2,2,20,
15618,1,2,2,1,3,3,0,3,0,0,3,0,0,0,0,0,2,1,2,2,1,0,0,40,1,10,2,2,0,4,1,8,2,2,8,
15619,0,4,1,1,2,0,1,7,1,0,0,1,0,0,1,1,4,1,3,17,1,1,3,89,1,10,2,1,0,7,2,7,2,2,20,
15620,0,1,0,1,2,1,3,1,1,0,1,0,4,0,0,2,4,0,3,2,1,0,1,40,2,10,2,2,0,2,6,12,2,2,31,
15621,0,1,1,0,1,1,2,4,1,0,1,1,0,1,1,0,1,0,2,23,0,0,1,40,1,22,3,2,0,3,4,6,1,0,1,
15622,1,8,2,1,3,0,3,2,0,0,2,1,0,0,0,1,4,1,3,5,1,1,0,89,1,22,1,1,1,12,7,8,2,2,20,
15623,0,4,2,0,2,0,2,5,0,0,0,0,0,0,1,3,5,1,2,13,1,1,4,89,1,10,1,1,1,13,4,7,2,0,36,
15624,0,7,2,1,1,1,0,2,0,1,0,0,0,0,1,3,2,1,3,0,1,0,3,67,0,18,3,2,1,13,0,1,2,3,44,
15625,1,0,3,0,3,1,4,1,1,0,0,0,0,0,1,3,2,0,3,5,1,0,3,40,0,10,1,1,1,11,9,3,2,0,36,
15626,1,3,2,1,2,0,4,3,0,0,0,0,0,0,0,0,3,0,2,0,1,1,2,89,2,18,2,2,0,0,9,12,2,2,8,
15627,1,0,2,1,2,0,3,1,1,0,2,1,0,0,1,3,1,0,3,2,1,1,0,89,0,22,2,1,1,11,7,2,2,2,41,
15628,1,1,3,1,3,0,0,7,1,1,3,0,0,0,0,0,2,1,4,6,1,0,3,67,1,10,1,1,1,14,1,8,2,3,12,
15629,0,3,1,0,3,3,3,1,0,0,0,1,0,0,1,0,1,0,3,2,1,0,0,40,1,22,2,2,0,1,6,8,2,0,2,
15630,1,0,2,1,3,3,2,7,1,0,0,1,0,0,1,3,2,1,4,8,0,0,1,89,2,10,3,0,0,7,5,13,0,2,39,
15631,1,1,1,1,3,0,2,3,1,0,0,0,0,0,1,0,2,1,3,1,1,0,4,89,0,18,1,1,1,15,5,3,2,2,8,
15632,1,3,2,0,2,0,2,3,0,0,0,1,0,0,1,0,3,1,2,0,1,1,3,67,2,18,2,1,0,5,5,12,2,0,2,
15633,0,1,1,1,3,0,0,2,0,0,0,1,0,0,0,3,3,1,4,7,1,0,1,67,0,14,2,2,0,4,0,3,2,2,41,
15634,0,3,0,0,3,0,4,3,1,0,0,0,0,1,1,0,2,0,3,14,0,1,0,89,2,14,1,2,0,3,8,13,1,0,1,
15635,0,1,2,0,2,1,0,1,0,0,0,1,0,1,1,3,4,0,4,1,0,0,1,67,2,18,1,2,1,9,0,12,1,0,35,
15636,0,3,1,1,2,1,0,1,1,1,1,0,0,0,1,3,2,0,2,2,1,1,1,67,1,14,2,1,0,3,0,7,2,3,44,
15637,1,3,2,1,2,0,1,7,0,0,0,1,0,0,1,3,2,0,0,1,1,1,1,67,1,14,3,1,1,9,3,7,2,2,41,
15638,1,8,0,1,1,1,0,1,0,1,1,0,0,0,0,0,4,0,2,6,1,0,0,67,1,18,3,1,1,8,1,6,2,3,12,
15639,0,8,0,1,2,1,3,2,0,0,2,1,0,0,1,0,2,1,3,0,1,0,1,89,1,7,1,0,0,5,6,7,2,2,8,
15640,1,2,1,0,3,1,1,2,0,0,0,1,0,1,1,1,4,1,2,0,0,0,4,89,0,18,1,2,0,5,3,3,1,0,15,
15641,1,3,4,0,4,1,1,2,1,0,4,0,0,0,0,0,2,0,4,8,1,0,3,89,4,14,2,1,0,2,3,24,2,0,2,
15642,1,0,0,1,1,0,3,7,0,0,0,1,0,0,0,3,2,0,4,5,1,0,0,89,1,14,2,1,1,8,7,6,2,2,41,
15643,1,0,2,1,1,1,0,3,0,0,2,0,0,0,0,3,2,0,2,23,1,1,4,67,1,7,1,0,0,0,1,6,2,2,41,
15644,0,8,4,1,4,1,4,1,1,0,3,0,0,0,0,3,4,1,3,3,1,0,4,89,2,14,2,1,1,14,8,14,2,2,41,
15645,1,1,0,0,1,1,4,1,0,0,1,0,0,0,1,0,2,1,1,3,1,0,3,67,1,14,1,1,0,5,9,6,2,0,2,
15646,1,2,3,0,3,0,1,2,0,0,1,0,0,0,0,1,5,1,4,4,1,0,2,40,2,10,1,0,1,12,3,13,2,0,46,
15647,1,4,2,1,2,0,3,4,1,0,1,0,0,0,0,0,2,1,3,7,1,1,0,67,2,18,2,2,0,6,7,12,2,2,8,
15648,1,4,0,1,3,1,0,4,0,1,0,0,0,0,1,0,2,1,1,2,1,0,1,67,1,7,2,2,0,5,1,8,2,3,12,
15649,0,7,1,0,1,0,3,2,0,0,2,1,0,0,0,0,4,0,3,0,1,1,1,67,0,22,3,1,1,8,6,1,2,0,2,
15650,0,2,2,1,3,2,2,7,0,1,0,1,0,0,0,0,5,1,1,12,1,1,2,89,1,18,2,2,1,12,4,8,2,3,12,
15651,1,2,2,0,3,0,1,3,0,0,0,0,0,0,0,0,5,1,3,13,1,1,4,89,1,10,2,1,0,4,3,8,2,0,2,
15652,0,1,3,0,3,1,2,1,1,0,3,0,0,0,0,0,4,0,3,1,1,0,1,67,1,10,3,1,1,10,4,8,2,0,2,
15653,1,1,1,1,3,4,3,7,0,0,0,0,0,0,1,0,1,1,2,17,1,1,0,67,1,18,2,2,1,13,7,8,2,2,8,
15654,0,1,1,0,1,3,2,2,1,0,0,0,0,1,1,0,4,0,1,12,0,0,0,89,1,7,2,0,1,11,4,6,1,0,1,
15655,0,6,0,1,3,3,0,2,1,0,0,0,0,0,1,3,4,0,2,2,1,0,2,40,2,22,3,1,0,3,0,13,2,2,41,
15656,0,1,1,0,1,1,1,4,0,0,1,1,0,0,0,1,1,0,2,23,1,0,1,67,1,10,2,2,0,0,2,6,2,0,46,
15657,0,5,3,1,3,1,2,3,0,0,0,0,0,0,0,0,4,0,2,6,1,0,4,67,0,14,1,1,1,8,4,3,2,2,8,
15658,0,6,3,0,3,0,1,3,1,0,2,0,0,0,0,3,5,0,1,4,1,0,4,40,1,10,3,1,0,2,2,8,2,0,36,
15659,1,2,0,0,1,3,4,0,0,0,0,0,0,0,0,2,2,1,2,3,1,0,3,40,0,10,2,1,0,4,9,1,2,0,26,
15660,0,8,1,1,2,3,0,6,1,1,0,1,0,0,1,0,5,1,1,0,1,0,0,89,1,7,1,0,1,15,0,7,2,3,12,
15661,0,7,1,0,2,1,1,2,0,0,0,1,0,0,1,3,4,1,1,17,1,0,2,89,1,10,2,1,0,5,2,7,2,0,36,
15662,0,1,3,0,2,0,4,0,1,0,4,1,0,0,0,2,4,1,1,3,1,0,4,89,2,10,2,1,0,6,8,12,2,0,26,
15663,0,8,1,1,3,1,1,2,1,0,0,0,0,1,1,3,2,1,0,13,1,1,3,67,1,14,2,1,1,15,2,8,3,2,42,
15664,1,2,2,1,2,1,4,2,1,0,0,1,0,0,1,3,3,1,3,15,1,1,3,89,1,14,2,1,1,15,9,7,2,2,41,
15665,1,4,0,0,4,1,4,3,1,0,1,1,0,0,1,0,2,1,4,17,1,1,0,40,1,7,2,1,0,7,9,9,2,0,2,
15666,0,1,2,1,3,0,4,1,1,1,2,0,0,0,1,0,2,0,4,3,1,1,4,67,1,7,1,2,1,11,8,8,2,3,12,
15667,0,2,4,0,2,1,3,6,1,0,1,0,0,0,1,0,2,0,2,13,1,0,2,40,1,14,3,1,1,11,6,7,2,0,2,
15668,1,8,1,1,3,1,2,4,1,0,0,0,0,0,0,0,5,0,2,7,1,0,4,89,2,10,2,1,1,10,5,13,2,2,8,
15669,1,0,0,1,1,0,0,2,1,0,1,0,0,0,1,0,3,0,2,0,0,0,3,40,1,10,2,1,0,3,1,6,0,2,6,
15670,0,6,0,0,3,3,3,1,1,0,0,0,0,1,1,0,2,0,1,3,1,0,3,89,1,7,2,2,0,3,6,8,3,0,3,
15671,1,6,0,1,1,1,2,2,1,0,0,0,0,0,1,0,4,0,1,2,1,0,3,40,1,22,1,2,0,3,5,6,2,2,8,
15672,1,0,0,1,2,4,4,7,0,0,0,0,0,0,1,3,2,1,1,14,1,0,3,89,1,18,2,1,0,5,9,7,2,2,41,
15673,0,2,1,0,3,1,0,5,1,0,1,1,0,1,0,0,3,1,3,2,0,1,1,89,2,7,3,1,0,6,0,13,1,0,1,
15674,1,0,0,0,1,1,2,2,1,0,1,0,0,0,1,0,3,1,2,0,1,0,2,89,1,18,2,2,0,7,5,6,2,0,2,
15675,0,3,2,1,2,3,4,2,1,0,0,1,0,0,1,0,5,0,2,13,1,0,1,67,1,7,2,1,0,3,8,7,2,2,8,
15676,0,3,1,1,2,0,0,1,1,0,1,1,0,0,0,2,2,0,2,0,1,0,0,89,2,22,2,1,1,10,0,12,2,2,31,
15677,1,5,0,0,1,3,4,1,0,0,1,1,0,0,0,0,4,0,2,12,1,0,4,89,0,10,2,2,1,8,9,1,2,0,2,
15678,0,6,0,1,4,3,4,4,0,1,0,1,0,0,1,0,3,1,4,0,1,0,4,67,2,7,3,0,1,13,8,14,2,3,12,
15679,0,1,0,0,1,1,2,2,1,0,0,1,0,0,0,3,4,1,2,1,1,0,3,67,1,14,2,1,1,14,4,6,2,0,36,
15680,1,3,3,0,2,3,2,4,0,0,2,0,0,0,1,2,4,1,2,17,1,1,1,67,2,18,2,0,1,13,5,12,2,0,26,
15681,1,1,0,1,2,1,3,1,0,1,0,0,0,0,0,0,2,1,2,3,1,0,3,40,1,7,1,1,1,12,7,7,2,3,12,
15682,0,2,4,1,3,0,3,1,1,0,0,0,0,0,1,2,5,1,1,7,1,1,2,67,1,22,2,1,1,15,6,8,2,2,31,
15683,0,3,1,1,3,1,4,2,1,1,3,0,0,0,1,0,3,0,2,6,1,0,4,67,2,7,2,0,1,11,8,13,2,3,12,
15684,0,2,1,1,2,1,2,1,0,0,3,1,0,0,0,1,2,0,4,7,1,0,0,40,2,14,2,1,1,8,4,12,2,2,20,
15685,0,4,0,1,1,0,0,2,0,1,0,1,0,0,0,3,4,0,1,1,1,1,0,40,1,10,2,1,0,0,0,6,2,3,44,
15686,1,8,4,1,4,0,4,2,1,0,0,1,0,0,1,1,4,1,3,21,1,1,0,89,2,10,1,1,0,7,9,14,2,2,20,
15687,0,3,0,1,2,1,2,2,1,0,2,1,0,1,1,2,2,1,2,6,0,1,0,89,2,7,2,0,0,7,4,12,1,2,30,
15688,1,6,1,0,2,3,1,1,0,0,2,1,0,0,0,3,4,1,3,4,1,0,2,40,2,18,2,0,0,4,3,12,2,0,36,
15689,0,6,0,1,3,1,2,7,1,0,2,0,0,0,0,0,4,0,2,5,1,0,4,67,2,10,3,0,1,10,4,13,2,2,8,
15690,0,4,2,0,1,0,2,2,0,0,0,1,0,1,1,0,2,0,2,5,0,1,0,89,2,14,2,0,1,9,4,11,1,0,1,
15691,1,7,2,0,3,0,1,1,0,0,2,0,0,0,0,0,5,0,2,0,1,0,1,67,1,10,1,1,1,8,3,8,2,0,2,
