,binary__offer_expiration,ordinal__income_range,ordinal__no_visited_cold_drinks,binary__travelled_more_than_15mins_for_offer,ordinal__restaur_spend_less_than20,nominal__marital_status,nominal__restaurant_type,ordinal__age,binary__prefer_western_over_chinese,binary__travelled_more_than_25mins_for_offer,ordinal__no_visited_bars,binary__gender,nominal__car,binary__restuarant_same_direction_house,binary__cooks_regularly,nominal__customer_type,ordinal__qualif,binary__is_foodie,ordinal__no_take_aways,nominal__job_industry,binary__restuarant_opposite_direction_house,binary__has_children,ordinal__type_of_rest_rating,interval__temperature,ordinal__restaur_spend_greater_than20,interval__travel_time,interval__season,ordinal__dest_distance,binary__prefer_home_food,target,nominal__pref_profile,nominal__biz_type,nominal__spend_id,nominal__direction,nominal__extra_travel,nominal__circumstance
9942,0,0,1,0,2,1,4,3,0,0,1,0,0,1,1,1,3,1,1,0,0,0,3,67,1,7,3,0,1,0,13,8,7,1,0,15
9943,1,1,3,1,2,1,2,1,0,0,1,1,0,1,0,0,4,0,4,3,1,1,0,89,1,18,2,1,1,1,8,5,7,3,2,9
9944,1,2,0,1,0,1,2,1,1,1,0,1,0,0,0,1,4,1,1,3,1,0,2,67,0,22,3,2,0,1,6,5,0,2,3,22
9945,0,2,2,1,4,0,3,3,0,0,1,1,0,0,1,2,2,0,1,22,0,0,3,89,0,22,2,1,1,1,9,6,4,0,2,49
9946,0,6,3,0,2,0,3,5,1,0,1,0,0,1,1,0,5,1,4,5,0,1,3,89,1,7,2,0,1,0,15,6,7,1,0,1
9947,0,8,1,0,3,1,2,1,0,0,2,0,0,0,0,1,2,0,3,0,1,1,3,67,0,10,3,2,0,1,0,4,3,2,0,46
9948,0,4,3,1,2,0,1,5,0,0,1,0,0,0,1,3,5,1,3,13,1,1,2,67,1,10,2,1,1,1,13,2,7,2,2,41
9949,0,3,0,0,1,1,0,1,1,0,1,0,0,1,1,0,1,1,1,3,0,0,4,89,0,10,2,1,0,0,7,0,1,1,0,1
9950,1,5,1,1,2,0,2,5,0,0,1,1,0,0,1,1,2,0,2,1,1,1,1,67,1,18,2,1,1,1,9,5,7,2,2,20
9951,1,1,2,1,1,1,2,7,1,0,0,1,0,0,0,0,4,0,3,23,1,1,3,40,1,7,1,0,0,0,2,5,6,2,2,8
9952,0,4,0,1,2,1,2,2,1,0,2,1,0,1,0,0,4,1,3,13,0,0,2,89,1,7,2,1,1,0,14,4,7,1,2,7
9953,1,4,2,0,1,1,0,7,1,0,1,0,0,0,0,0,2,1,2,3,1,0,3,89,1,18,1,1,1,1,14,1,6,2,0,2
9954,1,2,0,1,4,1,1,7,0,1,2,1,0,0,1,1,4,0,3,10,1,1,1,40,1,18,2,0,1,0,9,3,9,2,3,22
9955,1,4,3,0,2,1,0,1,0,0,0,0,0,1,1,0,2,0,3,3,0,0,2,67,1,18,2,2,0,0,1,1,7,1,0,1
9956,1,3,1,1,4,1,1,2,0,0,0,1,0,0,1,3,2,0,2,8,1,0,1,67,4,18,2,1,0,1,1,3,24,2,2,41
9957,1,5,2,1,0,1,0,0,0,1,0,0,0,0,0,0,2,0,2,3,1,0,0,67,2,7,1,0,0,0,0,1,10,2,3,12
9958,0,8,4,1,3,0,4,5,1,1,1,1,0,0,0,1,5,1,3,23,1,1,0,40,3,22,1,2,0,0,6,8,18,2,3,22
9959,0,6,1,1,2,1,4,3,1,1,0,1,0,0,0,0,3,1,3,1,1,0,3,40,2,22,1,1,1,1,14,8,12,2,3,12
9960,0,3,0,1,2,0,2,1,1,0,0,0,0,1,1,0,2,1,4,5,0,0,1,89,1,7,2,0,0,1,7,4,7,1,2,7
9961,1,7,2,1,1,1,4,2,1,0,0,0,0,1,0,0,2,0,3,23,1,0,3,89,0,22,2,1,0,1,2,9,1,3,2,9
9962,0,4,1,1,2,0,4,7,0,0,1,0,0,0,1,2,5,1,1,17,1,0,1,67,2,18,3,2,1,1,13,8,12,2,2,31
9963,1,2,2,0,3,3,2,0,0,0,0,1,0,0,0,0,2,1,2,3,1,0,1,40,2,18,2,2,1,1,12,5,13,2,0,2
9964,1,7,2,0,1,0,4,6,1,0,1,0,0,0,0,0,5,0,2,7,1,1,3,67,2,7,2,0,1,0,10,9,11,2,0,2
9965,0,1,3,0,3,2,1,7,0,0,2,1,0,1,1,1,5,1,3,17,0,1,1,67,1,7,3,0,0,1,5,2,8,1,0,15
9966,1,6,3,0,1,1,0,1,1,0,2,0,0,0,0,2,2,0,1,0,1,0,3,67,0,10,3,0,0,0,2,1,1,2,0,26
9967,0,1,3,1,3,3,1,2,1,0,2,0,0,1,1,0,2,0,2,16,0,1,0,89,1,18,1,2,1,0,11,2,8,1,2,7
9968,1,6,0,1,2,1,4,1,0,1,0,1,0,0,0,1,5,0,1,0,0,0,1,40,0,7,2,2,0,1,0,9,2,0,3,49
9969,1,8,2,1,1,1,2,2,1,0,3,0,0,0,1,0,2,0,2,4,1,0,0,67,1,18,2,0,1,1,11,5,6,2,2,8
9970,0,0,0,0,4,0,0,2,1,0,1,0,0,0,0,3,2,0,3,5,1,0,1,89,2,14,1,1,0,1,2,0,14,2,0,36
9971,0,1,4,1,2,0,3,1,0,0,4,1,0,0,0,3,5,0,2,0,1,0,1,67,1,7,2,0,0,0,0,6,7,2,2,41
9972,1,1,1,1,1,1,2,1,1,0,2,0,0,0,1,0,2,0,3,3,1,0,4,67,0,10,3,1,0,1,3,5,1,2,2,8
9973,1,3,1,0,2,1,4,6,1,0,0,1,0,1,0,0,2,1,2,2,0,1,4,67,2,18,2,2,1,0,14,9,12,1,0,1
9974,1,2,0,1,1,3,4,0,1,1,0,0,0,0,1,2,2,1,2,3,1,0,1,40,0,18,2,2,0,1,7,9,1,2,3,32
9975,0,4,0,1,2,0,1,7,0,0,1,0,0,0,0,0,2,0,3,13,1,1,4,89,1,7,3,1,0,1,0,2,7,2,2,8
9976,0,7,1,1,1,0,0,2,0,0,2,1,0,0,0,3,4,0,2,0,1,0,2,67,1,22,3,1,0,1,0,0,6,2,2,41
9977,0,4,1,0,2,0,4,7,0,0,0,0,0,0,0,1,4,1,1,22,1,0,0,89,1,10,2,1,0,1,4,8,7,2,0,46
9978,0,2,2,1,3,0,2,5,1,0,0,0,0,0,0,0,2,0,4,1,1,1,1,40,1,10,2,1,0,0,2,4,8,2,2,8
9979,0,6,1,0,2,1,2,2,0,0,4,1,5,1,0,1,2,1,2,3,0,0,0,40,2,22,3,1,1,0,12,4,12,1,0,15
9980,1,8,1,0,2,0,2,5,0,0,2,1,0,1,0,0,4,0,1,4,0,1,1,89,2,7,2,0,1,0,8,5,12,1,0,1
9981,1,1,2,0,2,3,4,0,0,0,0,1,0,1,0,0,1,1,3,3,0,0,2,40,1,14,3,2,1,0,12,9,7,1,0,1
9982,0,6,3,0,1,1,0,1,1,0,2,0,0,0,0,3,2,0,1,0,1,0,1,67,0,18,3,1,0,1,2,0,1,2,0,36
9983,0,1,1,1,1,1,2,3,0,0,2,1,0,0,0,3,2,0,3,0,1,0,2,67,0,14,2,1,0,1,0,4,1,2,2,41
9984,1,3,0,1,2,2,0,7,1,1,0,1,0,0,1,0,2,0,3,0,1,1,3,67,1,18,3,2,1,0,11,1,7,2,3,12
9985,1,4,1,1,2,0,2,2,0,0,0,0,0,1,0,0,4,0,1,7,0,1,4,89,1,7,2,0,0,1,0,5,7,1,2,7
9986,1,7,0,0,1,1,0,1,1,0,2,0,0,0,1,0,4,1,1,11,1,0,2,40,1,18,1,1,0,1,7,1,6,2,0,2
9987,0,3,1,1,1,3,0,2,1,0,1,1,0,0,0,2,5,0,2,11,1,0,1,89,0,18,1,1,1,0,10,0,1,2,2,31
9988,1,4,2,0,2,0,3,1,0,0,1,0,0,1,0,0,2,1,4,6,1,0,2,67,1,18,2,2,0,1,4,7,7,3,0,3
9989,0,5,4,0,3,1,1,2,0,0,2,0,0,0,1,0,5,0,3,5,1,0,2,89,2,14,2,2,0,1,1,2,13,2,0,2
9990,1,8,0,0,4,0,2,3,0,0,1,0,0,1,1,0,4,1,3,4,0,1,4,40,1,14,1,0,0,0,5,5,9,1,0,1
9991,1,6,0,0,3,1,0,7,0,0,2,0,0,1,1,0,4,0,2,5,0,0,2,67,2,14,2,2,1,1,9,1,13,1,0,1
9992,1,3,4,0,3,1,2,6,1,0,0,0,0,0,1,0,5,1,2,5,1,0,4,40,1,10,2,1,0,1,7,5,8,2,0,2
9993,1,8,2,1,1,1,0,1,0,0,1,0,0,0,0,0,2,1,2,3,1,0,4,67,1,14,3,0,1,1,12,1,6,2,2,8
9994,0,4,1,1,2,0,4,2,0,1,0,1,0,0,1,0,2,1,2,0,1,1,1,67,0,7,2,0,1,0,13,8,2,2,3,12
9995,1,5,2,1,2,1,4,0,0,0,0,0,0,0,0,3,2,0,3,3,1,0,0,89,1,10,2,1,1,1,8,9,7,2,2,41
9996,1,7,2,0,2,0,2,5,1,0,1,0,0,0,1,2,4,1,3,0,1,0,3,89,1,10,2,1,1,1,15,5,7,2,0,26
9997,1,2,1,0,2,3,4,2,1,0,1,1,0,1,1,0,1,0,2,8,0,0,3,89,2,18,2,0,1,1,11,9,12,1,0,1
9998,1,1,1,1,1,1,2,5,0,0,0,1,0,0,1,0,2,1,1,4,1,1,2,67,0,7,2,0,0,0,5,5,1,2,2,8
9999,0,8,1,1,3,3,4,2,0,0,2,0,0,0,0,0,4,0,3,2,0,0,0,89,1,7,3,0,0,1,0,8,8,0,2,6
10000,1,8,3,1,4,0,2,2,1,0,2,0,0,0,1,0,4,0,3,1,1,1,3,89,0,14,2,1,1,1,11,5,4,2,2,8
10001,1,2,2,0,2,1,0,5,1,0,1,1,0,0,0,0,2,1,2,6,1,1,2,67,0,22,3,0,0,1,6,1,2,2,0,2
10002,0,3,0,1,1,0,2,3,0,0,0,0,0,0,0,1,5,1,1,12,1,1,1,67,0,14,2,1,1,0,12,4,1,2,2,20
10003,1,5,4,0,4,3,3,2,0,0,2,0,0,0,1,0,4,1,4,7,1,0,0,89,4,7,2,2,1,0,13,7,24,2,0,2
10004,0,0,0,1,4,1,1,1,1,0,1,1,0,0,0,3,2,0,3,8,1,0,1,89,2,18,1,1,0,1,2,2,14,2,2,41
10005,1,3,3,1,1,0,2,3,1,0,0,0,0,1,1,3,3,1,3,21,0,0,3,89,2,7,2,1,0,0,7,5,11,1,2,40
10006,0,2,0,1,2,1,0,1,0,0,1,1,0,1,1,0,5,1,3,0,1,1,3,67,1,14,2,0,0,1,5,0,7,3,2,9
10007,0,1,3,1,2,1,2,6,1,0,0,1,0,0,0,3,2,1,2,3,1,0,0,89,0,10,3,2,1,1,14,4,2,2,2,41
10008,1,1,0,0,2,0,2,1,1,0,0,1,0,1,0,0,1,1,3,6,0,0,0,67,1,7,2,2,1,1,14,5,7,1,0,1
10009,0,7,2,0,2,3,4,1,1,0,2,1,0,0,0,2,4,1,2,7,1,0,1,89,2,18,1,1,1,1,14,8,12,2,0,26
10010,0,6,0,1,4,1,3,3,0,0,2,1,0,0,0,0,1,0,3,11,1,1,0,40,4,14,3,2,1,1,8,6,24,2,2,8
10011,0,6,2,1,2,1,1,3,1,0,0,0,0,0,0,0,2,1,3,1,1,1,1,89,1,14,2,1,0,1,6,2,7,2,2,8
10012,0,7,1,0,1,1,3,1,1,0,2,0,0,1,0,3,4,0,1,11,0,0,0,67,1,7,2,0,0,0,2,6,6,1,0,35
10013,0,4,2,1,2,1,2,3,0,1,3,0,0,0,0,0,4,0,2,12,1,0,2,67,1,18,2,2,0,0,0,4,7,2,3,12
10014,0,5,0,0,2,0,3,7,1,0,2,0,0,0,1,2,2,0,2,6,1,1,2,40,1,10,2,2,0,1,3,6,7,2,0,26
10015,0,4,2,0,1,1,2,1,1,0,1,0,0,0,1,0,4,0,2,0,1,0,2,89,1,22,2,0,0,1,3,4,6,2,0,2
10016,1,1,1,0,2,1,0,2,1,0,0,0,0,0,0,2,4,0,2,22,1,0,3,89,1,10,2,1,0,1,2,1,7,2,0,26
10017,0,1,3,0,2,1,1,6,1,0,0,0,0,0,0,2,2,0,2,3,1,0,2,67,0,10,3,1,0,0,2,2,2,2,0,26
10018,1,3,1,1,2,1,2,5,1,1,2,0,0,0,1,0,2,1,3,5,1,0,3,89,0,22,2,2,1,0,15,5,2,2,3,12
10019,0,5,0,0,1,3,4,3,0,0,1,1,0,0,0,0,3,0,2,12,1,0,0,40,0,18,1,2,0,0,0,8,1,2,0,2
10020,1,4,2,0,2,0,4,1,0,0,0,1,0,1,1,0,3,1,2,0,0,1,2,89,2,7,2,2,0,1,5,9,12,1,0,1
10021,1,4,2,1,1,1,4,0,1,1,0,0,0,0,0,2,4,0,2,12,1,0,2,67,2,14,2,0,1,1,10,9,11,2,3,32
10022,1,8,1,0,3,0,1,3,1,0,1,1,0,0,0,3,2,1,4,5,1,0,0,40,1,10,2,1,0,1,6,3,8,2,0,36
10023,0,8,3,1,1,1,4,1,0,1,1,0,0,0,1,0,4,1,2,0,1,0,2,67,1,7,3,0,1,0,13,8,6,2,3,12
10024,0,6,2,1,2,1,3,6,0,0,0,1,0,0,0,3,2,0,2,13,1,1,2,89,1,14,1,1,0,1,0,6,7,2,2,41
10025,1,2,2,1,4,1,0,3,1,1,1,1,0,0,0,0,4,1,3,16,1,0,4,67,1,10,2,2,1,0,14,1,9,2,3,12
10026,1,5,1,0,2,3,4,6,0,0,0,0,0,0,1,0,4,1,3,4,1,1,1,67,0,14,2,1,0,1,5,9,2,2,0,2
10027,0,6,0,1,2,0,4,3,1,0,1,0,0,0,0,0,4,0,2,18,1,0,0,89,2,10,2,1,1,1,10,8,12,2,2,8
10028,0,1,1,1,1,3,2,2,0,0,1,1,0,0,1,0,3,0,3,2,1,0,0,40,1,22,2,1,1,1,9,4,6,2,2,8
10029,1,2,4,1,2,1,1,6,1,0,0,0,0,0,0,0,5,1,2,5,1,1,4,89,1,7,2,2,1,1,14,3,7,2,2,8
10030,0,2,1,0,2,0,3,5,1,0,1,0,0,1,1,0,2,0,2,4,0,0,0,40,1,7,1,0,0,1,3,6,7,1,0,1
10031,0,4,2,0,3,0,1,3,1,0,2,1,0,0,1,0,2,1,4,2,1,0,1,67,2,7,3,2,0,0,7,2,13,2,0,2
10032,1,3,2,0,2,3,2,7,0,0,0,1,0,0,1,2,2,0,1,17,1,1,4,89,2,14,3,1,0,0,1,5,12,2,0,26
10033,1,4,2,0,2,3,2,3,1,0,1,0,0,1,0,0,5,1,1,5,0,0,4,89,1,7,2,0,1,1,14,5,7,1,0,1
10034,0,1,2,1,4,0,2,0,1,0,0,0,0,0,1,3,2,1,3,13,1,1,3,40,0,18,1,1,1,0,15,4,4,2,2,41
10035,0,2,2,1,2,0,2,5,0,0,3,0,0,0,1,1,4,0,3,12,1,1,2,40,1,22,1,2,0,1,1,4,7,2,2,20
10036,0,5,0,1,2,1,2,1,0,0,0,0,0,0,1,0,2,0,3,3,1,1,1,89,2,10,2,1,0,1,1,4,12,2,2,8
10037,0,4,2,0,2,0,1,4,0,0,1,0,0,1,0,1,2,0,3,7,0,1,0,67,2,18,2,0,1,1,8,2,12,1,0,15
10038,0,6,1,1,2,0,0,4,1,0,1,0,0,0,1,2,4,1,3,4,1,1,0,89,2,14,2,1,0,0,7,0,12,2,2,31
10039,0,4,2,0,2,0,3,1,0,0,0,1,0,1,1,3,3,0,2,0,0,1,3,67,2,18,2,2,1,0,9,6,12,1,0,35
10040,0,4,1,1,2,0,2,2,1,0,0,0,0,0,1,0,4,0,2,6,1,0,4,89,0,22,1,1,0,0,3,4,2,2,2,8
10041,1,3,1,0,2,0,4,6,0,0,1,1,0,1,0,0,1,1,2,16,0,1,4,89,0,18,2,2,1,1,12,9,2,1,0,1
10042,0,2,4,0,4,0,1,5,0,1,1,1,0,0,0,0,5,0,4,5,1,1,4,67,2,18,2,1,1,0,8,2,14,2,1,5
10043,1,1,1,0,1,1,3,1,0,0,2,0,0,1,1,3,2,0,3,3,0,0,1,67,0,7,2,1,0,1,1,7,1,1,0,35
10044,0,5,2,0,3,0,1,2,0,0,3,0,0,1,1,0,5,0,3,0,0,0,1,89,2,22,2,2,0,1,1,2,13,1,0,1
10045,0,8,0,1,2,1,2,1,1,1,1,0,0,0,0,0,2,1,4,2,1,0,3,67,1,7,2,0,1,0,14,4,7,2,3,12
10046,1,0,3,0,4,2,2,7,1,0,0,1,0,0,1,3,4,0,4,17,1,1,3,89,1,10,2,1,1,1,11,5,9,2,0,36
10047,1,3,1,0,4,1,4,2,0,0,0,1,0,0,0,3,2,0,2,8,1,0,4,89,4,10,1,1,0,1,0,9,24,2,0,36
10048,0,6,0,0,1,0,0,3,1,0,2,0,0,0,0,3,4,1,1,5,1,1,0,89,1,22,2,1,0,1,6,0,6,2,0,36
10049,1,3,0,1,3,1,1,7,0,1,0,1,0,0,0,0,4,1,1,17,1,0,4,67,1,7,2,1,1,0,12,3,8,2,3,12
10050,0,1,2,0,2,0,0,3,0,0,0,0,0,1,1,0,5,0,1,13,0,1,2,89,2,18,1,2,1,0,9,0,12,1,0,1
10051,0,8,3,0,4,1,2,1,1,0,0,1,0,1,0,0,1,1,1,0,0,0,2,67,1,7,2,0,0,1,6,4,9,1,0,1
10052,1,8,1,0,3,0,1,3,0,0,1,1,0,1,0,0,2,1,4,5,0,0,2,89,2,22,1,2,0,1,4,3,13,1,0,1
10053,0,2,3,0,2,1,4,1,1,0,2,1,0,0,0,3,4,1,2,3,1,0,2,67,1,18,2,2,1,1,14,8,7,2,0,36
10054,0,8,1,0,3,0,3,3,0,0,1,1,0,0,1,2,2,0,4,5,1,0,0,40,1,10,2,1,1,1,9,6,8,2,0,26
10055,1,4,0,1,2,1,3,3,1,0,0,0,0,0,1,0,4,0,2,13,1,0,3,67,2,10,3,1,0,0,3,7,12,2,2,8
10056,0,1,2,1,3,1,3,2,0,0,3,0,0,0,0,0,0,1,2,10,1,1,2,89,3,7,2,2,0,0,4,6,18,2,2,8
10057,0,5,0,1,2,0,2,6,1,1,0,0,0,0,1,2,2,0,2,0,1,0,0,40,2,7,2,1,1,0,11,4,12,2,3,32
10058,0,2,3,1,1,1,2,7,1,0,3,0,0,0,0,0,4,0,2,11,1,1,3,89,1,22,2,1,0,0,2,4,6,2,2,8
10059,1,3,3,0,2,1,3,1,1,1,1,0,0,0,1,0,4,0,2,14,1,1,1,89,2,7,2,1,1,0,11,7,12,2,1,5
10060,1,5,0,1,2,0,2,7,0,0,2,0,0,0,1,3,2,1,2,6,1,1,1,89,1,22,1,1,1,0,13,5,7,2,2,41
10061,1,8,1,1,0,3,0,1,1,0,2,1,0,0,0,2,4,0,3,7,1,0,3,89,2,7,2,1,1,1,10,1,10,2,2,31
10062,0,1,1,0,2,2,1,5,0,0,0,0,0,1,0,0,1,0,1,2,0,1,4,67,3,7,3,0,0,0,0,2,17,1,0,1
10063,1,4,0,0,2,0,0,2,1,0,1,1,0,1,1,1,5,0,1,0,1,1,3,67,1,22,3,2,0,1,3,1,7,3,0,16
10064,1,3,3,1,4,0,3,3,1,1,0,0,0,0,1,0,3,1,2,7,1,1,4,67,0,7,2,0,1,0,15,7,4,2,3,12
10065,0,4,0,1,4,0,3,1,0,0,1,0,0,0,0,1,2,0,3,4,1,0,3,67,1,22,2,2,1,0,8,6,9,2,2,20
10066,0,8,3,1,2,0,2,2,0,0,0,1,0,0,0,2,5,0,3,7,1,1,2,67,3,7,2,1,1,0,8,4,17,2,2,31
10067,1,8,0,1,2,0,2,4,0,0,0,0,0,0,0,2,5,0,2,13,1,0,2,89,1,10,2,1,1,0,8,5,7,2,2,31
10068,0,4,0,1,3,3,2,1,0,0,1,0,0,0,0,2,2,1,2,2,1,0,3,67,2,10,1,1,0,0,4,4,13,2,2,31
10069,1,2,1,1,1,0,4,7,1,0,3,1,0,0,0,1,2,0,2,11,1,0,3,67,1,14,2,2,1,0,10,9,6,2,2,20
10070,1,4,2,0,3,0,1,1,1,0,1,1,0,0,1,3,4,0,3,2,1,1,3,89,1,14,3,0,1,1,11,3,8,2,0,36
10071,0,2,1,0,3,0,1,7,1,0,2,1,0,1,0,2,2,1,3,16,1,1,2,89,1,10,2,0,0,0,6,2,8,3,0,27
10072,1,1,2,0,2,3,4,2,1,0,0,0,0,1,1,1,3,1,2,7,1,0,4,40,1,7,3,2,0,0,7,9,7,3,0,16
10073,1,3,2,1,2,1,2,2,0,0,3,0,0,0,1,0,3,0,3,7,1,0,2,67,1,7,2,0,1,1,9,5,7,2,2,8
10074,0,8,0,0,3,0,4,6,0,0,3,0,0,0,0,0,4,1,3,7,1,1,4,40,2,7,2,2,0,0,4,8,13,2,0,2
10075,0,4,0,1,3,1,2,1,1,0,2,0,0,0,0,3,4,1,1,18,1,0,3,89,0,14,3,1,1,1,14,4,3,2,2,41
10076,0,7,2,1,3,0,0,5,0,0,2,1,0,0,0,2,2,0,3,1,1,0,1,67,2,22,2,1,0,1,0,0,13,2,2,31
10077,1,5,4,1,4,3,2,7,0,0,0,1,0,1,1,0,4,1,4,7,0,1,3,67,1,22,2,2,1,0,13,5,9,1,2,7
10078,1,0,0,1,0,1,3,7,0,0,0,1,0,0,0,0,3,0,1,17,1,1,1,89,0,22,2,2,1,0,8,7,0,2,2,8
10079,1,7,3,0,3,0,3,4,1,0,2,1,0,0,1,0,5,1,3,15,1,1,1,40,2,22,1,1,0,1,7,7,13,2,0,2
10080,1,4,4,0,4,1,0,3,0,0,4,0,0,0,1,3,1,0,4,7,1,1,0,89,4,22,3,1,0,0,1,1,24,2,0,36
10081,1,7,1,0,3,0,0,4,0,0,1,1,0,1,1,0,5,1,2,15,0,1,2,67,1,18,1,2,1,0,13,1,8,1,0,1
10082,0,2,2,0,3,2,2,3,1,0,1,0,0,0,0,3,1,0,3,0,1,0,4,89,0,14,2,1,0,0,2,4,3,2,0,36
10083,1,5,2,1,3,0,0,5,1,0,2,0,0,0,1,2,5,1,2,7,1,1,0,67,1,14,2,1,1,1,15,1,8,2,2,31
10084,1,0,1,1,2,1,2,0,0,1,0,0,0,0,1,1,2,1,4,3,1,0,4,67,0,18,2,2,0,0,5,5,2,2,3,22
10085,1,1,0,1,2,1,3,5,0,1,0,0,0,0,1,0,2,1,2,1,0,1,4,89,1,10,2,0,0,0,5,7,7,0,3,10
10086,0,3,1,1,2,0,2,6,0,0,0,1,0,1,0,0,2,0,1,22,0,1,2,89,1,7,2,0,1,0,8,4,7,1,2,7
10087,1,4,1,1,2,0,4,2,0,1,0,1,0,0,1,2,4,1,2,6,1,0,1,40,0,18,2,2,0,1,5,9,2,2,3,32
10088,1,8,3,0,2,1,1,7,1,0,2,0,0,0,1,2,4,1,3,7,1,0,4,89,1,7,1,0,1,1,15,3,7,2,0,26
10089,1,3,1,0,2,0,1,7,1,0,2,0,0,0,0,1,2,0,3,5,1,1,3,89,2,10,2,1,0,1,2,3,12,2,0,46
10090,1,0,2,0,3,3,2,5,0,0,0,1,0,0,1,3,2,0,2,0,1,1,2,89,1,18,2,1,0,1,1,5,8,2,0,36
10091,1,0,4,0,4,1,3,0,0,0,0,1,0,1,0,0,2,0,4,3,0,0,0,89,1,7,2,1,1,1,8,7,9,1,0,1
10092,1,3,1,1,1,1,0,7,1,0,1,0,0,1,1,0,1,0,1,7,0,0,1,89,2,22,2,2,1,0,11,1,11,1,2,7
10093,1,6,3,1,3,0,1,7,1,0,2,0,0,0,0,2,3,1,3,6,1,1,1,89,3,22,2,2,1,1,14,3,18,2,2,31
10094,0,5,2,1,2,0,2,4,0,0,3,1,3,0,0,3,2,0,2,10,1,1,4,40,1,14,2,1,0,1,0,4,7,2,2,41
10095,1,5,1,1,3,0,0,4,1,1,1,1,0,0,1,0,2,1,2,15,1,1,1,67,1,18,2,1,0,1,7,1,8,2,3,12
10096,0,3,1,1,2,0,0,2,0,0,0,0,0,0,0,3,4,1,2,13,1,0,3,89,1,22,3,1,0,0,4,0,7,2,2,41
10097,1,4,0,0,4,1,4,1,1,0,0,1,0,1,1,0,2,0,0,3,0,0,3,89,1,22,3,2,1,1,11,9,9,1,0,1
10098,1,3,4,0,2,0,1,7,0,0,0,1,0,0,0,0,1,0,3,2,1,1,0,67,1,7,3,0,0,1,0,3,7,2,0,2
10099,0,8,4,1,4,0,4,2,0,0,0,1,0,0,0,3,4,1,3,21,1,1,1,89,2,14,3,2,0,1,4,8,14,2,2,41
10100,1,6,2,0,3,0,3,3,1,0,1,1,0,0,1,2,2,0,4,0,1,1,3,67,1,22,2,0,1,0,11,7,8,2,0,26
10101,1,2,0,0,1,0,0,5,1,1,2,1,0,1,0,0,4,1,2,7,0,0,3,67,4,22,2,1,1,1,14,1,21,1,1,46
10102,0,8,3,1,0,1,3,2,0,0,2,0,0,1,1,0,2,0,1,6,1,1,4,40,1,10,2,1,1,1,9,6,5,3,2,9
10103,0,8,0,0,1,1,4,3,0,0,4,1,0,0,1,0,4,1,4,3,1,0,2,89,1,22,2,2,1,1,13,8,6,2,0,2
10104,1,4,1,0,2,0,2,2,1,0,0,0,0,0,0,0,4,0,2,6,1,0,1,40,0,18,2,2,1,0,10,5,2,2,0,2
10105,0,3,2,0,2,2,4,7,1,0,1,1,0,1,0,0,5,1,3,2,0,1,2,89,1,10,2,2,1,0,14,8,7,1,0,1
10106,1,8,3,0,4,3,4,1,0,0,1,1,0,0,1,0,2,1,2,3,1,0,2,67,1,14,3,1,1,0,13,9,9,2,0,2
10107,1,1,3,0,3,2,2,7,0,0,2,1,0,0,0,3,5,1,3,17,1,1,2,89,1,14,2,2,0,0,4,5,8,2,0,36
10108,0,4,1,0,2,0,3,7,1,0,2,1,0,0,0,0,5,1,1,17,1,1,1,67,2,22,2,2,0,0,6,6,12,2,0,2
10109,0,8,1,1,3,0,2,3,1,0,1,1,0,1,0,2,2,0,4,5,0,0,4,89,2,7,1,2,0,0,2,4,13,1,2,30
10110,1,8,4,1,2,1,4,7,1,1,0,1,0,0,1,3,2,0,3,5,1,0,3,89,1,22,3,1,0,1,3,9,7,2,3,44
10111,1,8,3,0,3,0,4,3,0,0,0,1,0,0,1,0,4,0,3,0,1,1,4,89,1,10,2,1,1,1,9,9,8,2,0,2
10112,1,4,2,1,1,0,0,3,0,0,0,0,0,0,1,0,4,1,4,0,1,1,0,40,2,18,2,1,0,0,5,1,11,2,2,8
10113,1,4,0,0,2,1,1,2,1,0,2,1,0,1,0,0,4,1,3,13,0,0,1,89,1,7,2,0,1,1,14,3,7,1,0,1
10114,1,4,0,1,2,0,0,4,0,0,1,0,0,1,0,0,4,0,2,16,1,0,1,89,2,10,2,1,0,0,0,1,12,3,2,9
10115,1,1,1,0,4,0,4,3,1,0,0,1,0,0,1,3,2,0,2,8,1,0,2,67,1,14,3,0,0,1,3,9,9,2,0,36
10116,0,1,1,0,3,0,3,1,0,0,1,0,0,0,1,3,2,0,3,5,1,0,0,40,0,10,1,1,1,1,9,6,3,2,0,36
10117,0,1,2,1,2,3,2,2,0,1,0,1,0,0,0,0,1,1,1,4,1,0,4,67,0,7,2,0,1,0,12,4,2,2,3,12
10118,1,2,0,0,0,3,1,2,0,0,1,0,0,0,1,0,5,0,2,15,1,0,4,67,0,7,3,0,0,0,1,3,0,2,0,2
10119,1,4,0,0,4,0,1,3,0,0,0,1,0,1,1,0,2,0,2,0,0,0,4,89,2,7,2,0,0,1,1,3,14,1,0,1
10120,0,7,0,0,2,0,4,7,0,0,0,0,0,0,1,3,2,0,2,17,1,1,2,89,1,10,2,0,1,0,9,8,7,2,0,36
10121,1,8,0,0,2,0,0,6,1,0,1,0,0,1,0,0,4,0,2,12,0,1,2,67,2,18,1,1,1,1,10,1,12,1,0,1
10122,1,5,2,0,3,0,4,5,1,0,2,1,0,0,1,2,5,1,2,7,1,1,4,67,1,14,2,1,1,1,15,9,8,2,0,26
